     10.875    -0.017
     11.000     0.021
     11.125     0.052
     11.250     0.069
     11.375     0.074
     11.500     0.067
     11.625     0.052
     11.750     0.029
     11.875    -0.002
     12.000    -0.040
     12.125    -0.085
     12.250    -0.130
     12.375    -0.167
     12.500    -0.188
     12.625    -0.189
     12.750    -0.167
     12.875    -0.128
     13.000    -0.077
     13.125    -0.023
     13.250     0.029
     13.375     0.075
     13.500     0.111
     13.625     0.135
     13.750     0.143
     13.875     0.134
     14.000     0.109
     14.125     0.071
     14.250     0.027
     14.375    -0.016
     14.500    -0.051
     14.625    -0.074
     14.750    -0.084
     14.875    -0.083
     15.000    -0.073
     15.125    -0.056
     15.250    -0.031
     15.375     0.001
     15.500     0.041
     15.625     0.083
     15.750     0.119
     15.875     0.137
     16.000     0.127
     16.125     0.087
     16.250     0.022
     16.375    -0.053
     16.500    -0.122
     16.625    -0.175
     16.750    -0.205
     16.875    -0.215
     17.000    -0.208
     17.125    -0.186
     17.250    -0.149
     17.375    -0.098
     17.500    -0.034
     17.625     0.033
     17.750     0.089
     17.875     0.121
     18.000     0.123
     18.125     0.095
     18.250     0.048
     18.375    -0.006
     18.500    -0.056
     18.625    -0.096
     18.750    -0.123
     18.875    -0.137
     19.000    -0.137
     19.125    -0.120
     19.250    -0.087
     19.375    -0.040
     19.500     0.015
     19.625     0.067
     19.750     0.106
     19.875     0.123
     20.000     0.118
     20.125     0.094
     20.250     0.057
     20.375     0.017
     20.500    -0.022
     20.625    -0.055
     20.750    -0.081
     20.875    -0.097
     21.000    -0.101
     21.125    -0.090
     21.250    -0.063
     21.375    -0.023
     21.500     0.023
     21.625     0.066
     21.750     0.097
     21.875     0.108
     22.000     0.099
     22.125     0.071
     22.250     0.031
     22.375    -0.015
     22.500    -0.059
     22.625    -0.096
     22.750    -0.120
     22.875    -0.128
     23.000    -0.116
     23.125    -0.085
     23.250    -0.040
     23.375     0.012
     23.500     0.060
     23.625     0.098
     23.750     0.120
     23.875     0.123
     24.000     0.109
     24.125     0.080
     24.250     0.039
     24.375    -0.011
     24.500    -0.065
     24.625    -0.116
     24.750    -0.156
     24.875    -0.178
     25.000    -0.177
     25.125    -0.153
     25.250    -0.109
     25.375    -0.050
     25.500     0.013
     25.625     0.074
     25.750     0.123
     25.875     0.157
     26.000     0.172
     26.125     0.167
     26.250     0.144
     26.375     0.105
     26.500     0.056
     26.625     0.004
     26.750    -0.044
     26.875    -0.079
     27.000    -0.097
     27.125    -0.098
     27.250    -0.085
     27.375    -0.061
     27.500    -0.031
     27.625     0.000
     27.750     0.030
     27.875     0.058
     28.000     0.081
     28.125     0.098
     28.250     0.104
     28.375     0.100
     28.500     0.085
     28.625     0.062
     28.750     0.038
     28.875     0.015
     29.000    -0.003
     29.125    -0.015
     29.250    -0.023
     29.375    -0.027
     29.500    -0.031
     29.625    -0.035
     29.750    -0.040
     29.875    -0.042
     30.000    -0.041
     30.125    -0.034
     30.250    -0.023
     30.375    -0.007
     30.500     0.010
     30.625     0.026
     30.750     0.040
     30.875     0.052
     31.000     0.063
     31.125     0.073
     31.250     0.078
     31.375     0.077
     31.500     0.066
     31.625     0.048
     31.750     0.025
     31.875     0.002
     32.000    -0.017
     32.125    -0.030
     32.250    -0.038
     32.375    -0.042
     32.500    -0.043
     32.625    -0.037
     32.750    -0.023
     32.875    -0.001
     33.000     0.026
     33.125     0.052
     33.250     0.072
     33.375     0.081
     33.500     0.081
     33.625     0.075
     33.750     0.065
     33.875     0.054
     34.000     0.041
     34.125     0.025
     34.250     0.008
     34.375    -0.009
     34.500    -0.022
     34.625    -0.028
     34.750    -0.027
     34.875    -0.022
     35.000    -0.018
     35.125    -0.017
     35.250    -0.022
     35.375    -0.029
     35.500    -0.036
     35.625    -0.038
     35.750    -0.034
     35.875    -0.023
     36.000    -0.009
     36.125     0.006
     36.250     0.018
     36.375     0.027
     36.500     0.033
     36.625     0.038
     36.750     0.044
     36.875     0.051
     37.000     0.058
     37.125     0.061
     37.250     0.059
     37.375     0.051
     37.500     0.039
     37.625     0.027
     37.750     0.017
     37.875     0.011
     38.000     0.005
     38.125     0.001
     38.250    -0.005
     38.375    -0.011
     38.500    -0.014
     38.625    -0.013
     38.750    -0.008
     38.875     0.000
     39.000     0.009
     39.125     0.014
     39.250     0.014
     39.375     0.009
     39.500     0.001
     39.625    -0.009
     39.750    -0.016
     39.875    -0.024
  -10.0000000      -4.39999998E-02
  -9.87500000      -7.69999996E-02
  -9.75000000      -5.70000000E-02
  -9.62500000      -5.29999994E-02
  -9.50000000      -3.70000005E-02
  -9.37500000      -2.60000005E-02
  -9.25000000      -7.00000022E-03
  -9.12500000       8.99999961E-03
  -9.00000000       2.60000005E-02
  -8.87500000       3.90000008E-02
  -8.75000000       4.69999984E-02
  -8.62500000       4.69999984E-02
  -8.50000000       3.99999991E-02
  -8.37500000       2.80000009E-02
  -8.25000000       9.99999978E-03
  -8.12500000      -1.09999999E-02
  -8.00000000      -3.50000001E-02
  -7.87500000      -5.90000004E-02
  -7.75000000      -8.29999968E-02
  -7.62500000     -0.101000004    
  -7.50000000     -0.114000000    
  -7.37500000     -0.116999999    
  -7.25000000     -0.112999998    
  -7.12500000     -0.101000004    
  -7.00000000      -8.39999989E-02
  -6.87500000      -6.30000010E-02
  -6.75000000      -3.99999991E-02
  -6.62500000      -1.70000009E-02
  -6.50000000       6.00000005E-03
  -6.37500000       2.60000005E-02
  -6.25000000       3.99999991E-02
  -6.12500000       4.89999987E-02
  -6.00000000       4.80000004E-02
  -5.87500000       3.90000008E-02
  -5.75000000       2.19999999E-02
  -5.62500000      -1.00000005E-03
  -5.50000000      -2.60000005E-02
  -5.37500000      -5.09999990E-02
  -5.25000000      -7.29999989E-02
  -5.12500000      -9.00000036E-02
  -5.00000000     -0.101000004    
  -4.87500000     -0.104000002    
  -4.75000000      -9.79999974E-02
  -4.62500000      -8.50000009E-02
  -4.50000000      -6.59999996E-02
  -4.37500000      -4.39999998E-02
  -4.25000000      -2.19999999E-02
  -4.12500000      -3.00000003E-03
  -4.00000000       9.99999978E-03
  -3.87500000       1.79999992E-02
  -3.75000000       2.09999997E-02
  -3.62500000       1.89999994E-02
  -3.50000000       1.40000004E-02
  -3.37500000       4.00000019E-03
  -3.25000000      -9.99999978E-03
  -3.12500000      -2.89999992E-02
  -3.00000000      -5.00000007E-02
  -2.87500000      -7.00000003E-02
  -2.75000000      -8.79999995E-02
  -2.62500000     -0.101000004    
  -2.50000000     -0.107000001    
  -2.37500000     -0.108000003    
  -2.25000000     -0.104000002    
  -2.12500000      -9.70000029E-02
  -2.00000000      -8.60000029E-02
  -1.87500000      -7.19999969E-02
  -1.75000000      -5.20000011E-02
  -1.62500000      -2.80000009E-02
  -1.50000000      -2.00000009E-03
  -1.37500000       2.40000002E-02
  -1.25000000       4.39999998E-02
  -1.12500000       5.40000014E-02
  -1.00000000       5.40000014E-02
 -0.875000000       4.39999998E-02
 -0.750000000       2.99999993E-02
 -0.625000000       1.79999992E-02
 -0.500000000       1.49999997E-02
 -0.375000000       3.09999995E-02
 -0.250000000       7.10000023E-02
 -0.125000000      0.143999994    
   0.00000000      0.254000008    
  0.125000000      0.400000006    
  0.250000000      0.570999980    
  0.375000000      0.740000010    
  0.500000000      0.870999992    
  0.625000000      0.927999973    
  0.750000000      0.884999990    
  0.875000000      0.740000010    
   1.00000000      0.510999978    
   1.12500000      0.232999995    
   1.25000000      -5.60000017E-02
   1.37500000     -0.321999997    
   1.50000000     -0.544000030    
   1.62500000     -0.705999970    
   1.75000000     -0.800000012    
   1.87500000     -0.815999985    
   2.00000000     -0.750999987    
   2.12500000     -0.607999980    
   2.25000000     -0.404000014    
   2.37500000     -0.165999994    
   2.50000000       7.50000030E-02
   2.62500000      0.287999988    
   2.75000000      0.449999988    
   2.87500000      0.550000012    
   3.00000000      0.584999979    
   3.12500000      0.558000028    
   3.25000000      0.474000007    
   3.37500000      0.342000008    
   3.50000000      0.177000001    
   3.62500000      -4.99999989E-03
   3.75000000     -0.179000005    
   3.87500000     -0.323000014    
   4.00000000     -0.414999992    
   4.12500000     -0.442999989    
   4.25000000     -0.404000014    
   4.37500000     -0.303000003    
   4.50000000     -0.158999994    
   4.62500000       6.00000005E-03
   4.75000000      0.167999998    
   4.87500000      0.305000007    
   5.00000000      0.402999997    
   5.12500000      0.453999996    
   5.25000000      0.458000004    
   5.37500000      0.421000004    
   5.50000000      0.347000003    
   5.62500000      0.241999999    
   5.75000000      0.115999997    
   5.87500000      -1.99999996E-02
   6.00000000     -0.149000004    
   6.12500000     -0.256000012    
   6.25000000     -0.328000009    
   6.37500000     -0.360000014    
   6.50000000     -0.354000002    
   6.62500000     -0.316000015    
   6.75000000     -0.254999995    
   6.87500000     -0.179000005    
   7.00000000      -9.60000008E-02
   7.12500000      -1.20000001E-02
   7.25000000       6.59999996E-02
   7.37500000      0.128999993    
   7.50000000      0.169000000    
   7.62500000      0.180999994    
   7.75000000      0.165999994    
   7.87500000      0.126000002    
   8.00000000       7.19999969E-02
   8.12500000       1.60000008E-02
   8.25000000      -3.09999995E-02
   8.37500000      -5.79999983E-02
   8.50000000      -6.30000010E-02
   8.62500000      -4.69999984E-02
   8.75000000      -1.79999992E-02
   8.87500000       1.30000003E-02
   9.00000000       3.79999988E-02
   9.12500000       5.00000007E-02
   9.25000000       4.89999987E-02
   9.37500000       3.70000005E-02
   9.50000000       1.89999994E-02
   9.62500000      -3.00000003E-03
   9.75000000      -2.50000004E-02
   9.87500000      -4.69999984E-02
   10.0000000      -6.89999983E-02
   10.1250000      -8.90000015E-02
   10.2500000     -0.104999997    
   10.3750000     -0.114000000    
   10.5000000     -0.108999997    
   10.6250000      -9.00000036E-02
   10.7500000      -5.70000000E-02
   10.8750000      -1.70000009E-02
   11.0000000       2.09999997E-02
   11.1250000       5.20000011E-02
   11.2500000       6.89999983E-02
   11.3750000       7.40000010E-02
   11.5000000       6.70000017E-02
   11.6250000       5.20000011E-02
   11.7500000       2.89999992E-02
   11.8750000      -2.00000009E-03
   12.0000000      -3.99999991E-02
   12.1250000      -8.50000009E-02
   12.2500000     -0.129999995    
   12.3750000     -0.166999996    
   12.5000000     -0.187999994    
   12.6250000     -0.188999996    
   12.7500000     -0.166999996    
   12.8750000     -0.128000006    
   13.0000000      -7.69999996E-02
   13.1250000      -2.30000000E-02
   13.2500000       2.89999992E-02
   13.3750000       7.50000030E-02
   13.5000000      0.111000001    
   13.6250000      0.135000005    
   13.7500000      0.143000007    
   13.8750000      0.134000003    
   14.0000000      0.108999997    
   14.1250000       7.10000023E-02
   14.2500000       2.70000007E-02
   14.3750000      -1.60000008E-02
   14.5000000      -5.09999990E-02
   14.6250000      -7.40000010E-02
   14.7500000      -8.39999989E-02
   14.8750000      -8.29999968E-02
   15.0000000      -7.29999989E-02
   15.1250000      -5.60000017E-02
   15.2500000      -3.09999995E-02
   15.3750000       1.00000005E-03
   15.5000000       4.10000011E-02
   15.6250000       8.29999968E-02
   15.7500000      0.119000003    
   15.8750000      0.136999995    
   16.0000000      0.127000004    
   16.1250000       8.69999975E-02
   16.2500000       2.19999999E-02
   16.3750000      -5.29999994E-02
   16.5000000     -0.122000001    
   16.6250000     -0.174999997    
   16.7500000     -0.204999998    
   16.8750000     -0.215000004    
   17.0000000     -0.208000004    
   17.1250000     -0.186000004    
   17.2500000     -0.149000004    
   17.3750000      -9.79999974E-02
   17.5000000      -3.40000018E-02
   17.6250000       3.29999998E-02
   17.7500000       8.90000015E-02
   17.8750000      0.120999999    
   18.0000000      0.123000003    
   18.1250000       9.49999988E-02
   18.2500000       4.80000004E-02
   18.3750000      -6.00000005E-03
   18.5000000      -5.60000017E-02
   18.6250000      -9.60000008E-02
   18.7500000     -0.123000003    
   18.8750000     -0.136999995    
   19.0000000     -0.136999995    
   19.1250000     -0.119999997    
   19.2500000      -8.69999975E-02
   19.3750000      -3.99999991E-02
   19.5000000       1.49999997E-02
   19.6250000       6.70000017E-02
   19.7500000      0.105999999    
   19.8750000      0.123000003    
   20.0000000      0.118000001    
   20.1250000       9.39999968E-02
   20.2500000       5.70000000E-02
   20.3750000       1.70000009E-02
   20.5000000      -2.19999999E-02
   20.6250000      -5.49999997E-02
   20.7500000      -8.10000002E-02
   20.8750000      -9.70000029E-02
   21.0000000     -0.101000004    
   21.1250000      -9.00000036E-02
   21.2500000      -6.30000010E-02
   21.3750000      -2.30000000E-02
   21.5000000       2.30000000E-02
   21.6250000       6.59999996E-02
   21.7500000       9.70000029E-02
   21.8750000      0.108000003    
   22.0000000       9.89999995E-02
   22.1250000       7.10000023E-02
   22.2500000       3.09999995E-02
   22.3750000      -1.49999997E-02
   22.5000000      -5.90000004E-02
   22.6250000      -9.60000008E-02
   22.7500000     -0.119999997    
   22.8750000     -0.128000006    
   23.0000000     -0.115999997    
   23.1250000      -8.50000009E-02
   23.2500000      -3.99999991E-02
   23.3750000       1.20000001E-02
   23.5000000       5.99999987E-02
   23.6250000       9.79999974E-02
   23.7500000      0.119999997    
   23.8750000      0.123000003    
   24.0000000      0.108999997    
   24.1250000       7.99999982E-02
   24.2500000       3.90000008E-02
   24.3750000      -1.09999999E-02
   24.5000000      -6.49999976E-02
   24.6250000     -0.115999997    
   24.7500000     -0.156000003    
   24.8750000     -0.178000003    
   25.0000000     -0.177000001    
   25.1250000     -0.152999997    
   25.2500000     -0.108999997    
   25.3750000      -5.00000007E-02
   25.5000000       1.30000003E-02
   25.6250000       7.40000010E-02
   25.7500000      0.123000003    
   25.8750000      0.157000005    
   26.0000000      0.172000006    
   26.1250000      0.166999996    
   26.2500000      0.143999994    
   26.3750000      0.104999997    
   26.5000000       5.60000017E-02
   26.6250000       4.00000019E-03
   26.7500000      -4.39999998E-02
   26.8750000      -7.90000036E-02
   27.0000000      -9.70000029E-02
   27.1250000      -9.79999974E-02
   27.2500000      -8.50000009E-02
   27.3750000      -6.10000007E-02
   27.5000000      -3.09999995E-02
   27.6250000       0.00000000    
   27.7500000       2.99999993E-02
   27.8750000       5.79999983E-02
   28.0000000       8.10000002E-02
   28.1250000       9.79999974E-02
   28.2500000      0.104000002    
   28.3750000      0.100000001    
   28.5000000       8.50000009E-02
   28.6250000       6.19999990E-02
   28.7500000       3.79999988E-02
   28.8750000       1.49999997E-02
   29.0000000      -3.00000003E-03
   29.1250000      -1.49999997E-02
   29.2500000      -2.30000000E-02
   29.3750000      -2.70000007E-02
   29.5000000      -3.09999995E-02
   29.6250000      -3.50000001E-02
   29.7500000      -3.99999991E-02
   29.8750000      -4.19999994E-02
   30.0000000      -4.10000011E-02
   30.1250000      -3.40000018E-02
   30.2500000      -2.30000000E-02
   30.3750000      -7.00000022E-03
   30.5000000       9.99999978E-03
   30.6250000       2.60000005E-02
   30.7500000       3.99999991E-02
   30.8750000       5.20000011E-02
   31.0000000       6.30000010E-02
   31.1250000       7.29999989E-02
   31.2500000       7.80000016E-02
   31.3750000       7.69999996E-02
   31.5000000       6.59999996E-02
   31.6250000       4.80000004E-02
   31.7500000       2.50000004E-02
   31.8750000       2.00000009E-03
   32.0000000      -1.70000009E-02
   32.1250000      -2.99999993E-02
   32.2500000      -3.79999988E-02
   32.3750000      -4.19999994E-02
   32.5000000      -4.30000015E-02
   32.6250000      -3.70000005E-02
   32.7500000      -2.30000000E-02
   32.8750000      -1.00000005E-03
   33.0000000       2.60000005E-02
   33.1250000       5.20000011E-02
   33.2500000       7.19999969E-02
   33.3750000       8.10000002E-02
   33.5000000       8.10000002E-02
   33.6250000       7.50000030E-02
   33.7500000       6.49999976E-02
   33.8750000       5.40000014E-02
   34.0000000       4.10000011E-02
   34.1250000       2.50000004E-02
   34.2500000       8.00000038E-03
   34.3750000      -8.99999961E-03
   34.5000000      -2.19999999E-02
   34.6250000      -2.80000009E-02
   34.7500000      -2.70000007E-02
   34.8750000      -2.19999999E-02
   35.0000000      -1.79999992E-02
   35.1250000      -1.70000009E-02
   35.2500000      -2.19999999E-02
   35.3750000      -2.89999992E-02
   35.5000000      -3.59999985E-02
   35.6250000      -3.79999988E-02
   35.7500000      -3.40000018E-02
   35.8750000      -2.30000000E-02
   36.0000000      -8.99999961E-03
   36.1250000       6.00000005E-03
   36.2500000       1.79999992E-02
   36.3750000       2.70000007E-02
   36.5000000       3.29999998E-02
   36.6250000       3.79999988E-02
   36.7500000       4.39999998E-02
   36.8750000       5.09999990E-02
   37.0000000       5.79999983E-02
   37.1250000       6.10000007E-02
   37.2500000       5.90000004E-02
   37.3750000       5.09999990E-02
   37.5000000       3.90000008E-02
   37.6250000       2.70000007E-02
   37.7500000       1.70000009E-02
   37.8750000       1.09999999E-02
   38.0000000       4.99999989E-03
   38.1250000       1.00000005E-03
   38.2500000      -4.99999989E-03
   38.3750000      -1.09999999E-02
   38.5000000      -1.40000004E-02
   38.6250000      -1.30000003E-02
   38.7500000      -8.00000038E-03
   38.8750000       0.00000000    
   39.0000000       8.99999961E-03
   39.1250000       1.40000004E-02
   39.2500000       1.40000004E-02
   39.3750000       8.99999961E-03
   39.5000000       1.00000005E-03
   39.6250000      -8.99999961E-03
   39.7500000      -1.60000008E-02
   39.8750000      -2.40000002E-02
