   4.19999957E-02   15.6250000    
   3.60000059E-02   15.7500000    
   1.79999918E-02   15.8750000    
  -9.99999046E-03   16.0000000    
  -4.00000066E-02   16.1250000    
  -6.49999976E-02   16.2500000    
  -7.50000030E-02   16.3750000    
  -6.90000057E-02   16.5000000    
  -5.29999956E-02   16.6250000    
  -3.00000012E-02   16.7500000    
  -1.00000054E-02   16.8750000    
   6.99999928E-03   17.0000000    
   2.19999999E-02   17.1250000    
   3.70000005E-02   17.2500000    
   5.10000065E-02   17.3750000    
   6.39999956E-02   17.5000000    
   6.70000017E-02   17.6250000    
   5.60000017E-02   17.7500000    
   3.19999978E-02   17.8750000    
   2.00000405E-03   18.0000000    
  -2.80000046E-02   18.1250000    
  -4.69999984E-02   18.2500000    
  -5.40000014E-02   18.3750000    
  -5.00000007E-02   18.5000000    
  -3.99999991E-02   18.6250000    
  -2.70000026E-02   18.7500000    
  -1.39999911E-02   18.8750000    
   0.00000000       19.0000000    
   1.69999972E-02   19.1250000    
   3.29999998E-02   19.2500000    
   4.69999984E-02   19.3750000    
   5.49999997E-02   19.5000000    
   5.20000011E-02   19.6250000    
   3.89999971E-02   19.7500000    
   1.70000046E-02   19.8750000    
  -5.00000268E-03   20.0000000    
  -2.40000039E-02   20.1250000    
  -3.69999968E-02   20.2500000    
  -3.99999991E-02   20.3750000    
  -3.90000008E-02   20.5000000    
  -3.29999998E-02   20.6250000    
  -2.60000005E-02   20.7500000    
  -1.60000026E-02   20.8750000    
  -4.00000066E-03   21.0000000    
   1.09999999E-02   21.1250000    
   2.70000026E-02   21.2500000    
   3.99999991E-02   21.3750000    
   4.60000001E-02   21.5000000    
   4.29999977E-02   21.6250000    
   3.10000032E-02   21.7500000    
   1.09999999E-02   21.8750000    
  -9.00000334E-03   22.0000000    
  -2.79999971E-02   22.1250000    
  -4.00000028E-02   22.2500000    
  -4.60000001E-02   22.3750000    
  -4.39999998E-02   22.5000000    
  -3.70000005E-02   22.6250000    
  -2.39999965E-02   22.7500000    
  -8.00000876E-03   22.8750000    
   1.20000094E-02   23.0000000    
   3.09999958E-02   23.1250000    
   4.50000018E-02   23.2500000    
   5.20000011E-02   23.3750000    
   4.80000004E-02   23.5000000    
   3.79999988E-02   23.6250000    
   2.19999999E-02   23.7500000    
   3.00000608E-03   23.8750000    
  -1.40000060E-02   24.0000000    
  -2.89999992E-02   24.1250000    
  -4.09999974E-02   24.2500000    
  -5.00000007E-02   24.3750000    
  -5.39999977E-02   24.5000000    
  -5.09999990E-02   24.6250000    
  -4.00000066E-02   24.7500000    
  -2.19999999E-02   24.8750000    
   1.00000203E-03   25.0000000    
   2.40000039E-02   25.1250000    
   4.39999998E-02   25.2500000    
   5.89999966E-02   25.3750000    
   6.30000010E-02   25.5000000    
   6.10000007E-02   25.6250000    
   4.90000024E-02   25.7500000    
   3.40000018E-02   25.8750000    
   1.50000006E-02   26.0000000    
  -5.00001013E-03   26.1250000    
  -2.30000019E-02   26.2500000    
  -3.89999971E-02   26.3750000    
  -4.89999950E-02   26.5000000    
  -5.20000011E-02   26.6250000    
  -4.80000004E-02   26.7500000    
  -3.50000039E-02   26.8750000    
  -1.79999992E-02   27.0000000    
  -9.99994576E-04   27.1250000    
   1.29999965E-02   27.2500000    
   2.40000002E-02   27.3750000    
   3.00000012E-02   27.5000000    
   3.09999995E-02   27.6250000    
   2.99999993E-02   27.7500000    
   2.79999990E-02   27.8750000    
   2.30000019E-02   28.0000000    
   1.69999972E-02   28.1250000    
   6.00000471E-03   28.2500000    
  -4.00000066E-03   28.3750000    
  -1.50000006E-02   28.5000000    
  -2.30000019E-02   28.6250000    
  -2.40000002E-02   28.7500000    
  -2.29999982E-02   28.8750000    
  -1.79999992E-02   29.0000000    
  -1.20000001E-02   29.1250000    
  -8.00000038E-03   29.2500000    
  -4.00000066E-03   29.3750000    
  -3.99999879E-03   29.5000000    
  -4.00000066E-03   29.6250000    
  -4.99999896E-03   29.7500000    
  -2.00000033E-03   29.8750000    
   9.99998301E-04   30.0000000    
   6.99999928E-03   30.1250000    
   1.10000018E-02   30.2500000    
   1.59999989E-02   30.3750000    
   1.70000009E-02   30.5000000    
   1.60000008E-02   30.6250000    
   1.39999986E-02   30.7500000    
   1.20000020E-02   30.8750000    
   1.09999999E-02   31.0000000    
   9.99999791E-03   31.1250000    
   5.00000268E-03   31.2500000    
  -1.00000203E-03   31.3750000    
  -1.09999999E-02   31.5000000    
  -1.79999992E-02   31.6250000    
  -2.30000000E-02   31.7500000    
  -2.30000000E-02   31.8750000    
  -1.90000013E-02   32.0000000    
  -1.29999984E-02   32.1250000    
  -7.99999945E-03   32.2500000    
  -4.00000066E-03   32.3750000    
  -1.00000203E-03   32.5000000    
   6.00000098E-03   32.6250000    
   1.40000004E-02   32.7500000    
   2.19999999E-02   32.8750000    
   2.70000007E-02   33.0000000    
   2.60000005E-02   33.1250000    
   1.99999958E-02   33.2500000    
   9.00000334E-03   33.3750000    
   0.00000000       33.5000000    
  -5.99999726E-03   33.6250000    
  -1.00000054E-02   33.7500000    
  -1.09999962E-02   33.8750000    
  -1.30000003E-02   34.0000000    
  -1.60000008E-02   34.1250000    
  -1.70000009E-02   34.2500000    
  -1.70000009E-02   34.3750000    
  -1.30000003E-02   34.5000000    
  -6.00000098E-03   34.6250000    
   1.00000016E-03   34.7500000    
   5.00000082E-03   34.8750000    
   4.00000066E-03   35.0000000    
   9.99998301E-04   35.1250000    
  -4.99999896E-03   35.2500000    
  -6.99999928E-03   35.3750000    
  -6.99999928E-03   35.5000000    
  -2.00000033E-03   35.6250000    
   3.99999693E-03   35.7500000    
   1.10000018E-02   35.8750000    
   1.40000004E-02   36.0000000    
   1.49999997E-02   36.1250000    
   1.19999992E-02   36.2500000    
   9.00000148E-03   36.3750000    
   5.99999912E-03   36.5000000    
   4.99999896E-03   36.6250000    
   6.00000098E-03   36.7500000    
   6.99999928E-03   36.8750000    
   6.99999928E-03   37.0000000    
   3.00000235E-03   37.1250000    
  -2.00000033E-03   37.2500000    
  -8.00000131E-03   37.3750000    
  -1.19999982E-02   37.5000000    
  -1.20000001E-02   37.6250000    
  -9.99999978E-03   37.7500000    
  -6.00000098E-03   37.8750000    
  -6.00000005E-03   38.0000000    
  -3.99999972E-03   38.1250000    
  -6.00000005E-03   38.2500000    
  -6.00000005E-03   38.3750000    
  -3.00000049E-03   38.5000000    
   1.00000016E-03   38.6250000    
   4.99999989E-03   38.7500000    
   8.00000038E-03   38.8750000    
   8.99999961E-03   39.0000000    
   5.00000082E-03   39.1250000    
   0.00000000       39.2500000    
  -5.00000082E-03   39.3750000    
  -7.99999945E-03   39.5000000    
  -9.99999978E-03   39.6250000    
  -7.00000115E-03   39.7500000    
   0.00000000       39.8750000    
